region,tc,cres,csor,area,pop,alt,sea,pden,urb,d_fee,sample,organic,paper,glass,wood,metal,plastic,texile,wage
Lombardia,122.8000030517578,23.05999946594238,31.8700008392334,6.769999980926514,447,77.0,0.0,66.0265884399414,3.0,0,1,22.7458095633528,11.28730441311136,8.677204138393899,0.0003987100223528,2.031089143825683,5.543832507664219,0.0004152044455314,9.349618911743164
Lombardia,84.20999908447266,23.8799991607666,28.19000053405762,18.81999969482422,4504,77.0,0.0,239.3198699951172,3.0,0,1,34.59082610748691,12.75237828847444,10.41093335980053,6.482458963307838,2.357485656080789,6.661914601172376,1.282556410726835,9.405609130859377
Lombardia,82.27999877929688,51.22000122070313,9.380000114440918,4.199999809265137,1568,77.0,0.0,373.3333435058594,2.0,0,1,29.8860168779573,7.898331174356779,10.7072590392464,6.894271575763818,1.756088042883236,4.059598592961556,1.428176541048558,9.550329208374023
Lombardia,147.2599945068359,57.81999969482422,8.1899995803833,5.480000019073486,895,77.0,0.0,163.3211669921875,3.0,0,1,11.28378497973344,4.867515089296777,3.595412145777652,5.68611416832421,0.2846168823123352,4.262173212736959,0.2017806255199391,9.589637756347656
Lombardia,75.22000122070312,52.56999969482422,6.559999942779541,4.369999885559082,2653,77.0,0.0,607.0938110351562,2.0,0,1,27.5039791162884,10.37434380383059,12.35060413009767,6.644817328897999,2.63603667742767,4.703335911064194,1.732807967234177,9.622896194458008
Lombardia,113.2200012207031,30.56999969482422,29.81999969482422,6.190000057220459,2240,77.0,0.0,361.8739929199219,2.0,0,1,35.8924461877367,9.493175171929812,6.616623596566686,5.208692312994161,4.108502637465527,4.584078892130211,0.1248689770858714,9.610158920288086
Lombardia,86.48999786376953,59.4900016784668,6.519999980926514,4.489999771118164,977,78.0,0.0,217.5946655273438,3.0,0,1,13.75587719853307,7.978408775149183,8.826321045666761,0.2751175439706615,0.5554623212767655,5.526561223282648,0.9904231582943812,9.529958724975586
Lombardia,99.62000274658205,64.3499984741211,7.389999866485596,8.010000228881836,1669,78.0,0.0,208.3645324707031,3.0,0,1,30.40369348572716,8.694028159807525,10.60696153946506,5.020591842087555,2.219167510069335,3.563576539993765,0.4270798859106208,9.52654266357422
Lombardia,153.2100067138672,75.63999938964844,40.40000152587891,11.59000015258789,1685,78.0,0.0,145.3839569091797,3.0,0,1,3.471034219438783,5.454482344832374,6.644551220068529,1.388413687775513,1.190068875236154,2.479310156741988,0.5574477339960767,9.5842866897583
Lombardia,62.79999923706055,25.70999908447266,37.09000015258789,9.289999961853027,1559,78.0,0.0,167.8148498535156,3.0,0,1,25.22313909030551,7.56759585414275,13.05637593989881,1.285359655405869,0.2583801851833682,4.76090020964772,0.4335557972096065,9.47276782989502
Lombardia,116.6999969482422,27.44000053405762,50.65000152587891,29.84000015258789,12649,78.0,0.0,423.8941040039063,2.0,0,1,15.95026884964888,11.25007068029328,8.738894927254686,5.709314356515036,1.735676535233837,6.067609709868557,0.5100554497234128,9.51267910003662
Lombardia,140.6600036621094,31.51000022888184,31.70000076293945,5.699999809265137,2838,78.0,0.0,497.8947448730469,3.0,0,1,28.38122415250164,10.63172440652958,8.32406474654004,5.675995171596806,2.564683501166531,4.287891668008583,0.9077986206796204,9.84433650970459
Veneto,107.4100036621094,29.43000030517578,65.3499984741211,10.60000038146973,7922,78.0,0.0,747.3584594726562,2.0,0,1,35.27073937388106,12.94848329062337,8.846227410772489,3.604237291749985,2.269298138270038,9.814378170644527,0.6696348749491073,9.593471527099608
Sicilia,162.8300018310547,70.12999725341797,64.97000122070312,29.84000015258789,2883,78.0,1.0,111.8811874389648,1.0,0,0,0.6701690611264541,9.308673025834286,4.99546110704509,1.241776415548286,0.2250442357944405,4.075602388933593,0.4070341108620561,8.91313648223877
Lombardia,76.12000274658203,21.95000076293945,28.73999977111816,11.77999973297119,3394,78.0,0.0,288.1154479980469,2.0,0,1,41.89892889519219,11.80009412834937,7.968691268490061,1.720906285436323,1.672073255861701,4.897832836895786,0.1212102679057148,9.72523021697998
Lombardia,109.1500015258789,27.40999984741211,35.86000061035156,11.09000015258789,4371,78.0,0.0,394.1388549804688,3.0,0,1,24.12287840008092,14.48033728261942,10.02803844557141,5.070707060590385,0.8202710099298862,5.834690853477463,0.8906085998635161,9.670694351196287
Emilia_Romagna,174.6199951171875,42.2400016784668,80.5,16.98999977111816,9698,78.0,0.0,570.8063354492188,2.0,0,1,5.741522586028529,12.10321777092433,3.317164873187519,5.390287436242773,1.21706469811663,3.62208581176843,0.2783168413201912,9.723360061645508
Lombardia,135.8800048828125,29.6200008392334,30.64999961853027,34.52000045776367,2883,79.0,0.0,111.8811874389648,2.0,0,1,4.489719825706985,14.78712868874108,8.104008945126969,4.146418504103109,3.21395244353888,5.96680792715602,0.4793145964636145,9.862305641174316
Lombardia,90.73999786376952,20.56999969482422,27.95000076293945,6.840000152587891,2095,79.0,0.0,306.2865295410156,2.0,0,1,28.07799233522882,11.00002192320822,8.186021553645569,8.726689626877436,1.924637377548057,5.030645513206645,9.08247197744e-05,9.717602729797363
Friuli_Venezia_Giulia,102.7200012207031,25.31999969482422,49.36000061035156,21.93000030517578,7679,79.0,0.0,350.1596069335938,3.0,1,1,34.55470333587981,15.10771581359817,10.45520753756048,4.267888973771327,2.232380952380952,8.046325439266615,0.1015329768270945,9.829840660095217
Lombardia,107.3499984741211,18.8700008392334,39.65000152587891,17.26000022888184,6586,79.0,0.0,381.5758972167969,2.0,0,1,33.04571958445315,10.79544847313248,9.021170257909375,4.357049680167224,1.640938595250444,5.505933015858048,0.925393307872444,9.730875968933104
Sicilia,213.6699981689453,71.5199966430664,107.1399993896484,33.91999816894531,10884,79.0,1.0,320.8726501464844,2.0,0,0,0.3566063313337957,8.941767568937955,6.930147482489205,2.93330707325e-06,1.149544590009692,6.817634204036651,0.8282402043257898,8.936234474182129
Puglia,186.0800018310547,70.08999633789062,56.93000030517578,10.27000045776367,1249,79.0,1.0,121.6163558959961,3.0,0,0,1.208606292795987,6.7648086020595,9.817015737281588,2.406629343098138,1.90286700039158,4.933907650625999,0.2180147953730064,9.145833015441896
Friuli_Venezia_Giulia,114.7600021362305,27.95999908447266,60.43000030517578,17.78000068664551,4039,79.0,0.0,227.1653442382813,3.0,1,1,36.80859518309582,12.94724657594109,9.068408006967529,5.313554059835791,2.324610032794948,5.174833560807851,3.83132806839e-05,9.772104263305664
Lombardia,108.9300003051758,29.54000091552734,40.56000137329102,16.54999923706055,7336,80.0,0.0,443.2628479003906,2.0,1,1,20.87787506816024,10.21580959664155,10.42456279222652,3.886930197211875,1.359531140642155,4.345324742987602,0.3143276885319268,9.721388816833496
Sicilia,154.7200012207031,59.65999984741211,87.33000183105469,14.38000011444092,1834,80.0,1.0,127.5382461547852,3.0,0,0,32.25863951337983,11.99839575767028,16.16942581493282,0.8021211648581805,0.5035538423831911,3.092622713397652,0.2272676633764845,9.106078147888184
Veneto,99.37999725341795,32.13000106811523,38.36000061035156,12.52000045776367,1847,80.0,0.0,147.5239562988281,3.0,0,1,32.30587630935154,9.437577108401603,16.49049575351137,5.193687395326499,1.355985015530457,5.6069650554198,0.4070341108620561,9.710355758666992
Campania,106.0800018310547,57.81999969482422,44.4900016784668,6.019999980926514,1902,80.0,0.0,315.9468383789063,2.0,0,0,30.64397970890293,5.350601959998341,9.616155472929078,3.601891489397851,1.46972231053119,9.3524265000622,0.9077986206796204,9.080329895019531
Lazio,191.3500061035156,29.64999961853027,79.06999969482422,14.07999992370605,2883,80.0,1.0,376.0330200195313,2.0,0,0,37.26017084333398,9.542491571221124,10.38147484242416,3.156172189281993,1.58462632517731,3.363009818634638,0.3618416607916246,9.306026458740234
Liguria,109.7099990844727,28.18000030517578,60.68999862670898,9.449999809265137,2489,80.0,1.0,263.3862609863281,3.0,0,0,40.03229147626881,12.02400536160361,10.97468470115153,0.4493389386461951,0.2552854444647535,8.312008773533176,0.0001882776961534,9.532721519470217
Liguria,176.5,116.3099975585938,10.77999973297119,3.470000028610229,985,80.0,1.0,283.8616638183594,3.0,0,0,20.6529282628709,4.758444429094426,8.494025005180632,2.934309594529253,0.867583062789252,3.241002970228639,1.33425433446156,9.07693576812744
Lombardia,91.54000091552734,19.20000076293945,63.9900016784668,9.75,2779,80.0,0.0,285.025634765625,2.0,0,1,23.71856258174166,9.5359976699881,11.16525480357576,8.483160410443395,2.737763981223496,6.276653889082954,0.3907931349443718,9.763361930847168
Lombardia,77.62999725341797,17.95999908447266,52.09000015258789,7.679999828338623,3100,80.0,0.0,403.6458435058594,3.0,0,1,22.99537119538499,10.3751848074197,11.81155598220834,7.831983974252778,1.549830169704926,7.296031263460383,0.4889078518861352,9.073593139648438
Lombardia,114.620002746582,35.95000076293945,51.61000061035156,14.86999988555908,1146,80.0,0.0,77.06792449951172,2.0,0,1,38.28244686589707,8.738806775272414,13.01327003991801,0.2459812277484087,0.0001445679145539,5.122451181357212,0.4790160750890063,9.721433639526367
Emilia_Romagna,194.0299987792969,35.04000091552734,56.02000045776367,59.77000045776367,14886,80.0,0.0,249.0547027587891,2.0,0,1,31.31058672128321,12.62930737770957,7.149890502608619,4.618682322014725,3.646031905868642,4.59084817491314,0.1856575264528184,9.706795692443848
Calabria,118.1999969482422,34.02999877929688,23.6299991607666,7.949999809265137,1303,80.0,1.0,163.8993682861328,2.0,0,0,18.12699139756432,11.79670768995874,16.40328989926994,7.23231397886e-05,0.2300277640497744,1.002479076513864,0.3164137365750172,9.096027374267578
Puglia,217.8800048828125,70.44999694824219,55.25,21.09000015258789,9323,80.0,1.0,442.0578308105469,2.0,0,0,19.97885154962752,11.44282225510738,7.621554634895503,5.847619627111253,1.069171657719604,6.657006263410103,0.5418591054429285,9.131939888000488
Campania,272.7699890136719,83.12999725341797,57.54000091552734,9.520000457763672,8076,80.0,1.0,848.3192749023438,2.0,0,0,21.52338205658371,5.236289602871256,7.099102180890757,0.1710394370043822,0.45455109734213,2.892580336809756,0.7169862851199827,9.23430061340332
Toscana,118.1999969482422,34.02999877929688,33.38999938964844,65.61000061035156,3209,80.0,1.0,48.91022491455078,3.0,0,1,8.102499421960502,5.971686132537339,3.926433103992256,5.90520291095831,1.523854457639252,4.808715794122119,0.3088779229183461,9.49802303314209
Veneto,65.7300033569336,10.80000019073486,26.3799991607666,26.47999954223633,9639,80.0,0.0,364.0105895996094,2.0,1,1,35.78361478560845,10.27874236698123,8.301326581747343,5.828487899766085,3.944740678324592,7.641228306719793,1.366147166255145,9.624192237854004
Campania,137.6799926757813,68.94999694824219,68.7300033569336,24.14999961853027,1822,80.0,0.0,75.44513702392578,3.0,0,0,22.79987472596304,14.01410506583901,13.12410371371586,1.485273669574011,2.72273229267971,8.494568711160928,0.4038439349234345,9.13429355621338
Lazio,189.2599945068359,48.70000076293945,50.90999984741211,14.07999992370605,2883,81.0,1.0,262.1128540039063,2.0,0,0,5.265770336090664,9.463835056228667,4.799036070904229,4.828170751608731,1.267278774751985,10.15887132250679,1.677360955479809,9.406368255615234
Emilia_Romagna,159.1699981689453,35.58000183105469,52.84000015258789,55.27000045776367,4823,81.0,0.0,87.26252746582031,3.0,0,1,29.29758637538867,9.0237063648006,9.572461609594509,3.591098554092131,1.618620633888332,5.540423702632713,0.4324324324324325,9.706828117370604
Lombardia,111.6800003051758,28.32999992370605,40.79999923706055,11.34000015258789,2388,81.0,0.0,210.5820007324219,2.0,0,1,24.68103973959273,15.59802633274072,9.929422929925364,5.59441910798485,2.513462678106722,9.243513436912217,1.224416617282042,9.468790054321287
Sicilia,196.9100036621094,56.2599983215332,66.77999877929688,27.35000038146973,2883,81.0,1.0,111.8811874389648,2.0,0,0,0.6110365379877967,6.729324595829948,3.938396227154731,0.4045517435462154,2.639661749700689,3.148604267600002,0.2374245024496343,9.206978797912598
Lombardia,67.04000091552734,36.08000183105469,26.14999961853027,5.050000190734863,1385,81.0,0.0,274.2574157714844,3.0,0,1,30.9595721636035,9.716421356529704,12.61621806291027,1.860427573597734,0.6194542420414209,3.411503452988116,0.4500169817728971,9.559201240539553
Emilia_Romagna,121.6600036621094,31.04000091552734,48.34000015258789,34.61000061035156,4386,82.0,0.0,126.7263793945313,3.0,0,1,36.43118193612133,8.728748120615174,7.614401776979019,4.806557083700458,0.6210090424424903,4.497530784955585,0.2968893142020224,9.65769863128662
Lombardia,96.20999908447266,23.45999908447266,18.60000038146973,10.39000034332275,4788,82.0,0.0,460.8276977539063,2.0,0,1,22.75573365210237,19.36687149780656,7.212752755029328,6.408760692252394,3.871186566057157,4.911383021378012,0.3762233111710224,9.620829582214355
Puglia,171.4199981689453,56.7400016784668,60.43000030517578,16.77000045776367,5091,82.0,0.0,303.5778198242188,2.0,0,0,0.6439660008579927,8.376743681731826,7.745506145019634,2.14026767488674,1.396831083852293,3.679940411930814,0.1805556210311942,9.161359786987305
Lombardia,107.8099975585938,34.31000137329102,38.31000137329102,16.06999969482422,6099,82.0,0.0,379.5270690917969,2.0,0,1,23.88081173941743,8.800331736709376,8.902576190967098,8.689624611294127,2.131400664396619,4.385933194135215,0.6816296950514915,9.608793258666992
Lombardia,122.0100021362305,27.85000038146973,29.89999961853027,6.150000095367432,3869,82.0,0.0,629.1056518554688,2.0,0,1,27.49979485215679,10.48715774501491,8.155789272135452,5.545761645559233,3.971867392434147,6.693495445717882,1.169684619382368,9.611236572265623
Lombardia,115.379997253418,21.60000038146973,44.04999923706055,16.45000076293945,7356,82.0,0.0,447.1732177734375,2.0,0,1,26.0397259649768,12.25782870645813,8.735666209596914,6.702217493889667,2.340944735063821,7.10003945902676,1.257130336623309,9.589933395385742
Emilia_Romagna,149.8099975585938,41.54999923706055,81.79000091552734,46.7599983215332,2883,82.0,0.0,719.9957275390625,2.0,0,1,17.80753882564306,9.336572556928378,6.818928420800632,5.09782404268853,0.9032279109772232,6.101497126524428,0.7541013154120335,9.852272033691406
Liguria,134.2700042724609,114.9700012207031,3.549999952316284,28.64999961853027,1624,83.0,0.0,56.68412017822266,3.0,0,0,26.10446985446985,10.88042025542025,9.159674784674785,3.348678348678349,0.8978690228690229,6.986560736560736,0.8882165132165132,9.35565185546875
Lombardia,154.6499938964844,78.31999969482422,25.81999969482422,5.340000152587891,1200,83.0,0.0,224.7191009521484,3.0,0,1,10.31410528254892,8.507265927377185,7.564316841638667,1.306389372345917,0.2264305903889809,3.20188206036486,0.3127396723627074,9.606033325195312
Lombardia,75.23999786376953,16.78000068664551,46.68000030517578,7.239999771118164,4186,83.0,0.0,578.1768188476562,2.0,0,1,26.83674531317366,9.927240830768772,10.1660645525772,5.346773114490879,2.204243045953942,5.575308862227376,1.017498476131008,9.634960174560549
Lombardia,129.5599975585938,22.80999946594238,30.19000053405762,5.760000228881836,1580,83.0,0.0,274.3055419921875,2.0,0,1,31.25812751188259,14.93574262614729,8.414098712738047,1.454909583554221,3.146942394159217,6.145569495984764,1.277330165893584,9.648433685302734
Campania,203.9100036621094,84.04000091552734,87.69000244140625,10.84000015258789,14134,83.0,0.0,111.8811874389648,2.0,0,0,4.470268894732378,10.28944996025069,6.722664210034186,1.723802410571096,1.361339995699578,8.663022486472412,0.5292675276716371,9.05356216430664
Lombardia,90.66000366210938,25.89999961853027,25.92000007629395,15.05000019073486,3021,83.0,0.0,200.7308959960938,3.0,0,1,31.52164242449017,10.81516071813591,7.857927780836939,4.837294077759316,3.571683342430662,5.435313184553938,0.9077986206796204,9.606992721557615
Lombardia,67.2300033569336,25.29000091552734,34.93000030517578,14.77999973297119,1516,83.0,0.0,102.571044921875,3.0,0,1,34.958210039973,8.21263562269636,6.648324075516101,3.223059392209183,0.9330363737599854,5.210334146636903,0.7810061304016177,9.706374168395996
Lombardia,118.0599975585938,33.88000106811523,26.88999938964844,5.760000228881836,2561,83.0,0.0,444.6180419921875,2.0,0,1,33.21638229580201,12.64982262015373,7.255997128135823,5.900836219275277,3.888841963003632,6.606976940619985,1.811242410323247,9.628841400146484
Campania,73.22000122070312,22.78000068664551,35.79999923706055,49.52999877929688,3366,83.0,0.0,67.95881652832031,3.0,0,0,19.50809357661728,12.89252416633301,12.36401075330321,2.468740349815947,1.830120688668993,11.64651375622033,1.105073499971401,9.035062789916992
Lombardia,112.8499984741211,22.68000030517578,22.45999908447266,12.57999992370605,5869,83.0,0.0,466.5341796875,2.0,0,1,27.09755178160463,10.76765122426181,8.40501059134501,7.580709406457363,3.671946060446973,5.789757223175205,0.5583729618528444,9.686119079589844
Emilia_Romagna,149.2200012207031,42.34000015258789,75.66999816894531,5.440000057220459,6892,83.0,1.0,111.8811874389648,2.0,1,1,31.03760418902544,16.1253696612031,7.42475248415874,2.22469019097878,1.031273958259751,7.269292271472806,0.066875165176476,9.503708839416504
Lombardia,105.8099975585938,37.06999969482422,51.31000137329102,6.559999942779541,840,83.0,0.0,128.0487823486328,3.0,0,1,31.83632785631751,9.198962968272903,8.446790680368593,4.780484141572923,1.710180695439347,4.391511905554332,0.8666802125794656,9.695054054260254
Veneto,105.370002746582,33.04000091552734,42.52999877929688,2.970000028610229,1358,84.0,0.0,457.2390441894531,2.0,0,1,25.52918623214059,11.9830874150864,10.87798633822371,4.520375924280781,2.395949529426696,1.526106966087996,0.839116698171811,9.674593925476074
Veneto,74.58999633789062,14.53999996185303,27.31999969482422,14.42000007629395,4988,84.0,0.0,345.908447265625,2.0,1,1,30.97129628112937,11.81400732744735,8.304804337499386,5.188182170606125,3.171659923449469,6.01642396544852,1.007933517884541,9.655908584594728
Friuli_Venezia_Giulia,150.75,53.43999862670898,42.93000030517578,41.2599983215332,2883,84.0,0.0,853.4173583984375,2.0,0,1,3.011340266760679,11.83350813649371,6.97936518090015,4.550516504113808,1.407354526154697,5.370954835610602,0.5779306282896285,9.735360145568848
Lombardia,116.7099990844727,31.04000091552734,30.29999923706055,20.02000045776367,6851,84.0,0.0,342.2077941894531,2.0,0,1,30.57236047218138,10.31122252076736,7.082753858217497,7.25925940674358,3.852161421442089,5.316968325566624,0.7346044215900847,9.652606010437012
Campania,145.6300048828125,119.5800018310547,26.04999923706055,23.5,2382,84.0,0.0,101.361701965332,3.0,0,0,40.3138325358663,5.214763856400709,8.133769343342104,1.713598857030418,0.4861721976561175,3.09394858605741,0.223582962647267,9.112387657165527
Lombardia,98.2699966430664,73.87000274658203,17.02000045776367,23.31999969482422,5576,84.0,0.0,239.1080627441406,2.0,0,1,12.93077548531002,9.884725954530156,7.947862190745219,4.965199665594471,1.665428449269035,4.222095563986317,0.1103802213092178,9.54351806640625
Lombardia,236.1600036621094,51.59999847412109,33.38999938964844,9.960000038146973,4956,84.0,0.0,497.5903625488281,2.0,0,1,34.91643943009863,11.74779943219297,9.525470207895165,6.443810431175252,2.372298346927012,7.455026793891095,0.4015694399578889,9.867687225341797
Lombardia,135.5500030517578,30.71999931335449,27.29000091552734,2.339999914169312,2356,84.0,0.0,111.8811874389648,2.0,0,1,30.06269114988556,10.65338688536418,7.212688945273513,6.515831118700321,4.032936904003175,4.354108795600396,1.077253614561663,9.622992515563965
Lombardia,71.86000061035156,23.6299991607666,39.61000061035156,29.73999977111816,3223,84.0,0.0,108.3725662231445,3.0,0,1,33.67704088406611,9.082089874406508,8.990698799616515,3.541607782414304,1.37379845580036,4.201382921272535,0.3559527601000578,9.603586196899414
Lombardia,132.7200012207031,27.60000038146973,20.86000061035156,4.639999866485596,683,84.0,0.0,147.1982727050781,2.0,0,1,36.37442539674415,13.95874052724347,6.561913200920006,4.226712773546338,3.087582811645293,5.233408081073041,0.9077986206796204,9.749981880187988
Sardegna,118.1999969482422,75.94999694824219,101.879997253418,14.07999992370605,11447,85.0,1.0,49.58631134033203,2.0,0,0,4.714907356233134,13.9994482343959,13.91581266732842,1.831427969994461,1.363374312469811,11.61862242520842,0.5371771170644359,8.92265796661377
Lombardia,106.370002746582,19.72999954223633,25.64999961853027,22.29999923706055,8885,85.0,0.0,398.4305114746094,2.0,0,1,30.61046180061702,5.998117343117652,7.628168394725813,4.201980225231725,2.151643202165742,6.071802059928954,1.237684076498158,9.614897727966309
Lombardia,90.33999633789064,17.96999931335449,45.06999969482422,31.35000038146973,12692,85.0,0.0,404.8484802246094,2.0,1,1,14.08866328983876,8.983091423144565,6.06293998762922,5.586847851998911,1.923208229201984,6.950384854703739,0.8201890310076414,9.568307876586914
Lombardia,105.2699966430664,23.17000007629395,41.08000183105469,60.84000015258789,18321,85.0,0.0,301.1341247558594,2.0,1,1,0.3294982587134794,11.18661214190488,8.929739077093297,4.959868508327838,0.976708587320688,5.736060763152225,1.023574134827888,9.499387741088867
Toscana,208.3399963378906,46.81000137329102,33.38999938964844,23.03000068664551,5773,85.0,0.0,250.6730346679688,2.0,0,1,34.10956705517412,9.375772304143668,7.744133329167034,4.708037076280213,1.926357337848087,4.845134377370175,0.9041817339950174,9.521724700927734
Lombardia,88.43000030517578,25.73999977111816,38.63999938964844,12.93000030517578,2589,85.0,0.0,200.2320098876953,3.0,0,1,29.24997222274632,7.781090084254176,10.42957260764472,1.475653499200225,0.3333270441438212,3.405910580303516,0.7533240423368112,9.6058349609375
Toscana,169.5500030517578,36.22999954223633,93.37999725341795,32.11999893188477,10682,85.0,0.0,332.5653991699219,2.0,0,1,1.803441517155898,13.28206843017068,5.43166594247188,3.754700787376012,0.7691956756088063,5.840945637206262,0.9077986206796204,9.58425521850586
Lombardia,91.15000152587892,58.5,14.35000038146973,9.270000457763672,3788,86.0,0.0,408.6299743652344,2.0,0,1,28.81633123146469,10.29915637326884,9.812559384987477,3.877803691226858,1.748294031268895,4.022919006075265,1.836662629958693,9.902198791503906
Campania,171.6100006103516,24.79000091552734,70.88999938964844,5.309999942779541,9124,86.0,0.0,111.8811874389648,1.0,0,0,1.901393402705308,10.28342625997595,7.156469582674896,0.1192641402546289,1.049307025651729,6.873155132830436,1.354269159287198,9.14289665222168
Lombardia,95.87999725341795,27.54999923706055,53.95999908447266,5.920000076293945,2882,86.0,0.0,486.8243103027344,2.0,0,1,24.50078995554249,10.99610327537081,12.23141268192584,5.279998598230461,1.696725213258793,7.380706005122299,0.2165928628514524,9.625452041625977
Lombardia,86.01000213623047,22.53000068664551,21.06999969482422,12.53999996185303,1770,86.0,0.0,141.1483306884766,3.0,0,1,27.83713629378695,10.61586904533699,8.697995393080822,3.022465801638504,3.402552346354846,6.583243509931902,0.9608223319307264,9.538311958312988
Lombardia,122.5,28.1200008392334,53.58000183105469,45.31999969482422,7699,86.0,0.0,169.8808441162109,2.0,0,1,30.40854083014158,11.9817666252208,9.544712863284945,3.562958866512564,1.688081533472492,5.110391055690931,0.6077440802832561,9.65921688079834
Lombardia,107.0,25.1299991607666,65.72000122070312,6.010000228881836,1208,86.0,0.0,200.9983215332031,3.0,0,1,25.07713061871594,8.615805969115147,9.256285585031158,3.616431395807217,3.266792466671829,5.082265867306806,1.392428589434377,9.738008499145508
Emilia_Romagna,119.5899963378906,33.58000183105469,45.33000183105469,31.10000038146973,5431,86.0,0.0,174.6302185058594,3.0,0,1,34.38630193991258,9.120492337204142,7.407851451231383,1.691729519843667,0.9894561406749424,5.380145982246947,0.4077716395173238,9.831128120422363
Friuli_Venezia_Giulia,101.8600006103516,39.5099983215332,45.70999908447266,48.15000152587891,4530,86.0,0.0,94.08099365234376,3.0,1,1,29.02172824577032,12.29525507659203,12.29739074061506,6.432382741366816,3.062969341831062,7.228843044355844,0.2757379549735581,9.496967315673828
Campania,177.0099945068359,50.25,101.6699981689453,7.53000020980835,10416,86.0,1.0,111.8811874389648,1.0,0,0,30.41844052899658,7.481883052160418,6.158396278876296,0.1088382856956529,0.7907740384996708,5.032184406425953,0.8640966730735843,8.931713104248047
Puglia,197.4499969482422,67.94999694824219,41.52000045776367,14.07999992370605,2883,86.0,0.0,163.2649536132813,2.0,0,0,0.0730221584303928,11.16778020330313,4.3925853792614,1.129894830656794,0.3837047771567818,4.120521431541983,1.202609311453351,8.976234436035156
Lombardia,109.5999984741211,68.13999938964844,15.35999965667725,5.53000020980835,1696,86.0,0.0,306.6907653808594,3.0,0,1,10.57398237254352,6.801831262262917,7.830826248092435,6.013409454187501,1.594568501043321,3.450745896789062,0.4487398031046092,9.710275650024414
Lombardia,252.4799957275391,60.77999877929688,117.3899993896484,58.16999816894531,7994,86.0,0.0,137.4247894287109,2.0,0,1,15.03152378789233,8.692122515602222,9.773683925361947,6.253446877097953,2.393949212452497,4.439057418827726,0.531765450531281,9.617755889892578
Sardegna,173.1000061035156,48.31999969482422,89.37999725341797,101.370002746582,7523,86.0,1.0,74.2132797241211,2.0,0,0,9.9852157274398,9.915865195174463,11.99253536089071,4.242699374880086,1.262242733167523,6.916139445006604,0.2410058471726307,9.0410795211792
Toscana,273.9100036621094,111.620002746582,77.48999786376953,46.43000030517578,5325,86.0,0.0,114.6887817382813,3.0,0,1,12.67483375730798,7.215624581603963,3.782969607711876,2.029053420805998,0.7151336635872718,1.763622974963181,0.2522872316686749,9.51454734802246
Lombardia,62.22000122070313,17.38999938964844,37.18000030517578,4.599999904632568,1894,86.0,0.0,411.7391357421875,3.0,0,1,37.83985974373361,8.400440790031363,12.56978166361908,1.728714994799593,0.382125668215352,4.283574920177447,0.6406692979042748,9.544329643249512
Lombardia,100.370002746582,25.88999938964844,28.45999908447266,5.400000095367432,1761,87.0,0.0,326.1111145019531,2.0,0,1,29.59416279889079,10.52198709363803,7.123909176725339,7.55649448772889,2.139603283425624,5.307885598125299,0.3220230707771896,9.551076889038086
Lombardia,105.3399963378906,21.76000022888184,34.41999816894531,8.819999694824219,3848,87.0,0.0,436.2811889648438,2.0,0,1,29.54648523180339,10.38775059178816,6.912583977710697,6.483162301337384,2.313307281453557,6.406322456524488,0.5418809698750918,9.629372596740724
Sicilia,243.9299926757813,61.09000015258789,64.05000305175781,41.09000015258789,9452,87.0,1.0,230.0316314697266,2.0,0,0,4.127034777268021,10.47843853318988,8.273803661644957,2.143943183643925,1.628994690594334,7.254890754030924,0.3272883046931244,8.958739280700684
Calabria,138.1399993896484,87.0,17.26000022888184,40.22000122070313,7806,87.0,1.0,194.0825347900391,2.0,0,0,18.87714436821679,13.52465976893338,6.73370727092598,2.379518514710419,5.40049312089e-06,7.498826789425463,0.000108567600656,8.979585647583008
Lombardia,169.8300018310547,28.89999961853027,48.86999893188477,41.38000106811523,2883,87.0,0.0,111.8811874389648,2.0,0,1,9.399704374573624,13.47503979294143,9.39824354933498,3.558443393319596,1.632705514196949,6.732309363378068,0.3918421088229856,9.863323211669922
Lombardia,128.1000061035156,49.09000015258789,57.38999938964844,4.070000171661377,2119,87.0,0.0,520.6387939453125,2.0,0,1,23.57355423075799,8.305629138714387,12.11587155357473,5.023020372461291,2.57895289511089,4.758554019661227,3.03113298338e-05,9.63192653656006
Lombardia,96.7699966430664,8.0,58.31999969482422,4.710000038146973,3069,88.0,0.0,651.5923461914062,2.0,0,1,33.22202546589089,13.09157601821402,9.688843916013154,5.277848047896113,2.308542035584788,8.262163757483767,1.053208533603171,9.78523063659668
Lombardia,94.59999847412108,31.81999969482422,16.04000091552734,5.769999980926514,449,88.0,0.0,77.81629180908203,3.0,0,1,29.68506567857854,8.075518164378522,9.018932098973997,6.158657221264918,3.048357003149718,4.677275850029845,1.257634970511275,9.742780685424805
Lombardia,88.08000183105469,65.45999908447266,20.92000007629395,15.59000015258789,5917,88.0,0.0,379.5381469726563,2.0,1,1,20.42554904626374,9.891962849828504,9.750877604146073,4.828170751608731,0.972319973429245,4.454016274587474,0.9077986206796204,9.62071704864502
Lombardia,75.06999969482422,21.51000022888184,45.45000076293945,47.86999893188477,12343,88.0,0.0,257.8441772460938,2.0,0,1,13.37187478521996,12.36373032614845,9.306204301416358,5.932389887230567,2.275049300279677,7.899609827277197,0.0004965654224944,9.620349884033203
